"ad_table_id","vista","nombre_vista","descripcion_vista","es_vista","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57416,"QtyBOM","Cantidad","Cantidad","Indica la cantidad a usar en esta LDM","Existen dos formas de añadir un componente a una LDM o Fórmula:

1.- Añadir un componente basado en cantidad a usar en esta LDM
2.- Añadir un componente basado en porcentaje, usa la cantidad de la orden u orden de manufactura en esta fórmula
",29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57418,"QtyDelivered","Cantidad Entregada","Cantidad Entregada","Cantidad entregada","La cantidad entregada indica la cantidad de un producto que ha sido entregada",29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57553,"QtyOnHand","Cantidad en Existencia","Cantidad en Existencia","Cantidad en existencia","La cantidad en existencia indica la cantidad de un producto que se encuentra en inventario",29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57419,"QtyPost","Cantidad Post","Cantidad Post",NULL,NULL,29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57420,"QtyReject","Cantidad Rechazo","Cantidad Rechazo",NULL,NULL,29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57421,"QtyRequiered","Cantidad Requerida","Cantidad Requerida",NULL,NULL,29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57422,"QtyReserved","Cantidad Reservada","Cantidad Reservada","Cantidad reservada","La cantidad reservada indica la cantidad de un producto que se encuentra reservada para otras órdenes",29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57423,"QtyScrap","Cantidad Desperdicio","Cantidad Desperdicio","Cantidad Desperdicio para este componente","Cantidad Desperdicio para este componente",29,"Quantity",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57424,"Scrap","% Desperdicio","% Desperdicio","Indica el % de desperdicio para calcular la cantidad de desecho","El desperdicio es útil para determinar un costo estándar correcto y manejar un buen suministro",22,"Number",131089,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57393,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",29,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57394,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57425,"ValidFrom","Válido Desde","Válido Desde","Válido desde; incluyendo esta fecha (primer día)","La fecha válida desde indica el primer día de un rango de fechas",16,"Date+Time",29,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53198,"PP_Order_BOMLine_v","Manufacturing Order BOM Lines *** Templete ***",NULL,"Y",57426,"ValidTo","Válido Hasta","Válido Hasta","Válido hasta; incluyendo esta fecha (ultimo día)","La fecha válida hasta indica el último día de un rango de fechas",16,"Date+Time",29,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58117,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58124,"AD_Language","Lenguaje","Lenguaje","Lenguaje para esta entidad","El lenguaje identifica el lenguaje a usar para el despliegue",14,"Text",2147483647,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58118,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58174,"AD_OrgTrx_ID","Organización de la Trans.","Transacciones de la Organización","Organización que inicia o ejecuta la transacción","La organización que inicia o ejecuta la transacción (para otra organización). La organización poseedora puede no ser la organización de la transacción en un ambiente de departamento de servicio; con servicios centralizados y transacciones inter- organización.",18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,276,"AD_Org (all)",NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58150,"AD_Workflow_ID","Flujo de Trabajo","Flujo de Trabajo","Flujo de trabajo o combinación de tareas","El campo flujo de trabajo identifica un flujo de trabajo único en el sistema.",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58151,"Assay","Ensayo","Ensayo","Indica la cantidad de ensayo para usar en la orden de calidad","Indica la cantidad de ensayo para usar en la orden de calidad",22,"Number",131089,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58171,"C_Activity_ID","Actividad","Actividad","Actividad de Negocio","Las actividades indican tareas que son ejecutadas en el curso de un negocio; las actividades son usadas para el costeo por actividad (ABC)",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58169,"C_Campaign_ID","Campaña","Campaña","Campaña de Mercadeo","La Campaña define un programa de mercadotecnia único. Los proyectos pueden estar asociados con una campaña de mercadotecnia única. Usted puede entonces reportar basado en una campaña específica",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58128,"C_DocType_ID","Tipo de Documento","Tipo de Documento","Tipo de documento o reglas","El tipo de documento determina la secuencia del documento y las reglas de proceso",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58175,"C_DocTypeTarget_ID","Tipo Documento Destino","Tipo de Documento Destino","Tipo de documento destino para convertir documentos","Usted puede convertir tipos de documento (Ej. Desde ofertas hasta órdenes o facturas). La conversión es entonces reflejada en el tipo actual. Este proceso es iniciado a través de seleccionar la acción apropiada del documento.",18,"Table",10,"N","N","N","N","N","N",NULL,NULL,NULL,170,"C_DocType",NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58152,"C_OrderLine_ID","Línea Orden de Venta","Línea Orden de Venta","Línea de orden de venta","La línea de orden de venta es un identificador único para una línea en una orden.",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58170,"C_Project_ID","Proyecto","Proyecto","Proyecto Financiero","Un proyecto permite hacer un seguimiento y control interno",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58120,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",29,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58121,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58147,"C_UOM_ID","UM","UM","Unidad de Medida","La UM define una unidad de medida única no monetaria",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58159,"DateConfirm","Fecha Confirmación","Fecha Confirmación","Date Confirm of this Order",NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58160,"DateDelivered","Fecha Entrega","Fecha Entrega","Fecha en que se realizó la última entrega de producto",NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58161,"DateFinish","Fecha Terminación","Fecha Terminación","Fecha de terminación (planeada)","La fecha final se usa para indicar cuando se espera que el proyecto se complete o cuando ha sido completado.",16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58162,"DateFinishSchedule","Fecha Final Programa","Fecha Final Programa","Scheduled Finish date for this Order",NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58163,"DateOrdered","Fecha Orden","Fecha Orden","Fecha de la orden","Indica la fecha en que un artículo fue ordenada",16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58164,"DatePromised","Fecha Prometida","Fecha Prometida","Fecha de promesa de la orden.","La fecha prometida indica la fecha; si hay alguna; en que la orden fue prometida al cliente.",16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58137,"DateStart","Fecha Inicio","Fecha Inicio","Date Start for this Order",NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58138,"DateStartSchedule","Fecha Inicio Programa","Fecha Inicio Programa","Scheduled start date for this Order",NULL,16,"Date+Time",29,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58144,"Description","Descripción","Descripción","Descripción corta opcional del registro","Una descripción esta limitada a 255 caracteres",14,"Text",510,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58178,"DocAction","Acción","Acción","El estado destino del documento","Usted encuentra el estado actual en el campo Estado del Documento. Las opciones son listadas en una ventana emergente",17,"List",2,"N","N","N","N","N","N",NULL,NULL,NULL,135,"_Document Action",NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58127,"DocStatus","Estado del Documento","Estado del Documento","El estado actual del documento","El estado del documento indica el estado del documento en este momento. Si usted quiere cambiar el estado de Documento; use el campo acción de documento",17,"List",2,"N","N","N","N","N","N",NULL,NULL,NULL,131,"_Document Status",NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58126,"DocumentNo","No. del Documento","No. del Documento","Número de secuencia del documento para cada documento","El número del documento es usualmente generado en automático por el sistema y determinado por el tipo del documento. Si el documento no se salva; el número preliminar se despliega entre El número del documento es usualmente generado en automático por el sistema y determinado por el tipo del documento. Si el documento no se salva; el número preliminar se despliega entre ""<>"".

 Si el tipo de documento de su documento no tiene secuencia automatica definida, el campo está vacío si usted crea un nuevo doc. Esto es para documentos los cuales usualmente tiene un número externo (Como factura de proveedor). Si usted deja este campo vacío, el sistema generará un número de doc para usted.",10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58133,"DocumentType","Tipo de Documento","Tipo de Documento","Tipo de documento",NULL,10,"String",60,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58134,"DocumentTypeNote","Nota del tipo de documento","Nota del tipo de documento","Nota opcional de un tipo de documento",NULL,14,"Text",2000,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58139,"FloatAfter","Flotante Después","Flotante Después",NULL,NULL,22,"Number",131089,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58140,"FloatBefored","Flotante Antes","Flotante Antes",NULL,NULL,22,"Number",131089,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58119,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58177,"IsApproved","Aprobado","Aprobado","Indica si este documento requiere aprobación","El Cuadro de Verificación Aprobado indica si este documento requiere aprobación antes de que pueda ser procesado",20,"Yes-No",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58180,"IsPrinted","Impreso","Impreso","Indica si este documento es impreso.","El cuadro de verificación impreso indica si este documento se imprimirá.",20,"Yes-No",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58141,"Line","No. Línea","No. Línea","No. Línea único para este documento","Indica el No. Línea para un documento. También controlará el orden de despliegue de las líneas dentro de un documento",11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58190,"Logo_ID","Logo","Logo",NULL,NULL,32,"Image",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58142,"Lot","No. Lote","No. Lote","Número de Lote","Indica el número de lote específico del que un producto fue parte.",10,"String",20,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58146,"M_AttributeSetInstance_ID","Instancia Conjunto de Atributos","Instancia Conjunto de Atributos","Instancia de conjunto de atributos del producto","Valor actual de Instancia del conjunto de atributos del producto",35,"Product Attribute",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58145,"M_Product_ID","Producto","Producto","Producto; servicio o artículo.","Identifica un artículo que puede ser comprado o vendido es esta organización.",30,"Search",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58131,"M_Warehouse_ID","Almacén","Almacén","Almacén y punto de servicio","El almacén identifica un punto único donde los productos son almacenados",19,"Table Direct",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58181,"OrderType","Tipo de orden","Tipo de orden","Type of Order: MRP records grouped by source (Sales Order, Purchase Order, Distribution Order, Requisition)",NULL,10,"String",1,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53205,"PP_Order_Header_v","PP_Order_Header_v",NULL,"Y",58129,"Org_Location_ID","Localización de Org.","Localización de Org.","Localización de la organización.",NULL,21,"Location (Address)",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
