"ad_table_id","tabla","nombre_tabla","descripcion_tabla","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10825,"Description","Descripción","Descripción","Descripción corta opcional del registro","Una descripción esta limitada a 255 caracteres",10,"String",255,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10834,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",52004,"Line","No. Línea","No. Línea","No. Línea único para este documento","Indica el No. Línea para un documento. También controlará el orden de despliegue de las líneas dentro de un documento",11,"Integer",22,"N","N","N","N","N","Y",NULL,"@SQL=SELECT NVL(MAX(Line),0)+10 AS DefaultValue FROM M_RMALine WHERE M_RMA_ID=@M_RMA_ID@",NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",52003,"LineNetAmt","Neto de Línea","Total Neto de la Línea","Total neto de la línea (Cantidad * Precio Actual) sin fletes ni cargos","Indica el total neto de la línea basado en la cantidad y el precio actual. Cualquier cargo adicional o flete no es incluido.",12,"Amount",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",208397,"M_Product_ID","Producto","Producto","Producto; servicio o artículo.","Identifica un artículo que puede ser comprado o vendido es esta organización.",30,"Search",10,"N","N","N","N","N","Y","@M_InOutLine_ID@!0 | @C_Charge_ID@!0",NULL,"org.adempiere.model.CalloutRMA.product",NULL,NULL,"M_Product (Trx)","M_Product.IsSummary='N' AND M_Product.IsActive='Y'",NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10831,"M_RMALine_ID","Línea Autorización Devolución","Línea Autorización Devolución","Línea Autorización de Devolución","Información del detalle sobre los productos devueltos",13,"ID",22,"Y","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",12131,"Processed","Procesado","Procesado","El documento ha sido procesado","El cuadro de verificación procesada indica que un documento ha sido procesado",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10835,"Qty","Cantidad","Cantidad","Cantidad","La Cantidad indica el número de un producto específico o artículo para este documento",29,"Quantity",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",52005,"QtyDelivered","Cantidad Entregada","Cantidad Entregada","Cantidad entregada","La cantidad entregada indica la cantidad de un producto que ha sido entregada",29,"Quantity",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",57792,"QtyInvoiced","Cantidad Facturada","Cantidad a Facturar","Cantidad facturada","La cantidad facturada indica la cantidad de un producto que ha sido facturado",29,"Quantity",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",57791,"Ref_RMALine_ID","Línea Autorización Devolución Referenciada","Línea Autorización Devolución Referenciada",NULL,NULL,30,"Search",22,"N","N","N","N","N","Y",NULL,NULL,NULL,53307,"M_RMALine",NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10833,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10830,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,0
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10832,"M_RMA_ID","Autorización Devolución","Autorización Devolución","Autorización de Devolución","La Autorización de Devolución se requiere para aceptar devoluciones y para crear notas crédito.",30,"Search",22,"N","Y","Y","Y","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",10829,"M_InOutLine_ID","Línea Entrega / Recibo","Línea Entrega / Recibo","Línea de entrega o documento de recibo.","La línea de Entrega / Recibo indica una línea única en un documento de entrega / recibo",19,"Table Direct",22,"N","N","N","Y","N","Y",NULL,NULL,"org.adempiere.model.CalloutRMA.inoutline",NULL,NULL,"M_InOutShipment/Receipt (RMA)","M_InOutLine.M_InOut_ID=@InOut_ID@",NULL,2
660,"M_RMALine","Línea Autorización Devolución","Return Material Authorization Line",60949,"M_RMALine_UU","M_RMALine_UU","M_RMALine_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",210727,"C_TaxProvider_ID","Proveedor Impuestos","Proveedor Impuestos",NULL,NULL,19,"Table Direct",22,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208391,"IsTaxIncluded","Impuesto Incluido en el Precio","Impuesto Incluido en el Precio","Impuesto incluido en el precio","El cuadro de verificación Impuesto Incluido indica que el precio incluye impuestos. Esto es también conocido como el precio bruto",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208392,"Processed","Procesado","Procesado","El documento ha sido procesado","El cuadro de verificación procesada indica que un documento ha sido procesado",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208383,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208384,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@AD_Org_ID@",NULL,NULL,NULL,"AD_Org Trx Security validation","AD_Org.AD_Org_ID <> 0  AND AD_Org.IsSummary='N'",NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208388,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208389,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208387,"C_Tax_ID","Impuesto","Impuesto","Identificador del Impuesto","El Impuesto indica el tipo de impuesto para esta línea del documento",19,"Table Direct",22,"N","Y","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208390,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208385,"M_RMA_ID","Autorización Devolución","Autorización Devolución","Autorización de Devolución","La Autorización de Devolución se requiere para aceptar devoluciones y para crear notas crédito.",30,"Search",22,"N","Y","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208386,"M_RMATax_UU","M_RMATax_UU","M_RMATax_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208393,"TaxAmt","Total del Impuesto","Total del Impuesto","Total del impuesto para un documento","El Total de Impuesto despliega el total de impuesto para un documento",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208394,"TaxBaseAmt","Total Base del Impuesto","Total Base del Impuesto","Base para calcular el total del impuesto","El total base de impuesto indica el total base usado para calcular el total de impuesto.",12,"Amount",22,"N","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208395,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
200055,"M_RMATax","RMA Tax","Return Material Authorization Tax",208396,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12140,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12137,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Org_ID@",NULL,NULL,NULL,"AD_Org Security validation","(AD_Org.IsSummary='N' OR AD_Org.AD_Org_ID=0)",NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12143,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12139,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12141,"Description","Descripción","Descripción","Descripción corta opcional del registro","Una descripción esta limitada a 255 caracteres",10,"String",255,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12145,"Help","Ayuda","Ayuda","Ayuda; Comentario o Sugerencia","El campo ayuda contiene una sugerencia; comentario o ayuda acerca del uso de esta partida",14,"Text",2000,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12144,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12142,"M_RMAType_ID","Tipo Autorización Devolución","Tipo de Autorización de Devolución","Tipo de Autorización de Devolución","Tipos de Autorización de Devolución",13,"ID",22,"Y","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12136,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","N",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12135,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","N",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,0
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",12138,"Name","Nombre","Nombre","Identificador alfanumérico de la entidad.","El nombre de una entidad (registro) se usa como una opción de búsqueda predeterminada adicional al código. El nombre es de hasta 60 caracteres de longitud.",10,"String",60,"N","N","Y","Y","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
729,"M_RMAType","Tipo Autorización Devolución","Return Material Authorization Type",60950,"M_RMAType_UU","M_RMAType_UU","M_RMAType_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
555,"M_SerNoCtl","Control de número de Serie","Product Serial Number Control",8423,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,0
555,"M_SerNoCtl","Control de número de Serie","Product Serial Number Control",8426,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","N",NULL,"@#AD_Org_ID@",NULL,NULL,NULL,"AD_Org Security validation","(AD_Org.IsSummary='N' OR AD_Org.AD_Org_ID=0)",NULL,0
